lat,lon,bec_zone,map_label,prob_2017,prob_2018,prob_2019,prob_2020,prob_2021,prob_2022,prob_2023,prob_2024,rank_2017,rank_2018,rank_2019,rank_2020,rank_2021,rank_2022,rank_2023,rank_2024,trend_slope,trend_pvalue,trend_class,top_k_years,consistent_core
50.467723,-127.234411,CWH,CWHvm1,0.29230177,0.7702179,0.5390072,0.83435935,0.8215625,0.21730767,0.5121184,0.008286,64.84,83.52000000000001,81.74,93.24,90.62,35.19,72.02,20.93,-4.275,0.39875993,stable,0,False
50.286058,-123.912512,CWH,CWHvm1,0.1426756,0.48612523,0.10138115,0.30232167,0.18648653,0.5732336,0.30707815,0.336277,50.03999999999999,67.80000000000001,47.71,71.17999999999999,53.5,57.89,59.760000000000005,77.95,1.78125,0.17886905,stable,0,False
51.197206,-125.655087,CWH,CWHws2,0.016648935,0.017452424,0.012981038,0.007989604,0.009171061,0.032877862,0.023334816,0.006292,18.18,13.04,16.42,17.299999999999997,12.36,14.32,21.15,17.68,0.286,0.71954364,stable,0,False
53.303056,-129.17396,CWH,CWHvh2,0.24733272,0.32065946,0.4688061,0.5069255,0.2185746,0.26295412,0.25041026,0.174279,61.33,56.31,78.0,81.51,56.8,38.5,55.559999999999995,66.32000000000001,-0.79083335,0.71954364,stable,0,False
50.881552,-126.50167,CWH,CWHvm1,0.0072915102,0.06370955,0.01973371,0.01337301,0.008003437,0.022891989,0.018829646,0.003122,10.13,27.92,21.740000000000002,22.99,11.39,11.32,19.09,10.7,-0.98125,0.39875993,stable,0,False
51.076623,-125.082515,CWH,CWHms1,0.70306027,0.47801638,0.3285128,0.42543003,0.49606887,0.5807985,0.39820126,0.10952,85.91,67.24,70.12,77.91,75.48,58.28,65.38000000000001,59.160000000000004,-2.6370833,0.108680554,stable,0,False
49.7958,-126.06932,CWH,CWHxm2,0.9478634,0.93707865,0.9721744,0.84513015,0.9173431,0.9737645,0.91762173,0.779067,96.8,94.07,98.22999999999999,93.51,94.89999999999999,91.17,93.28999999999999,93.74,-0.45607144,0.17886905,stable,2,False
50.175336,-125.599633,CWH,CWHxm2,0.98675483,0.9956019,0.95670396,0.98682934,0.9968664,0.9857172,0.9823179,0.537595,99.14,99.52,97.48,99.06,99.92999999999999,94.24,97.94,86.76,-0.905,0.17886905,stable,6,True
50.620379,-127.83437,CWH,CWHvm1,0.17069508,0.6959367,0.19127488,0.09186057,0.09891009,0.08432624,0.038372476,0.003912,53.6,79.17999999999999,59.599999999999994,50.07,42.04,23.0,26.56,12.690000000000001,-9.0625,0.0055059525,declining,0,False
48.790323,-124.709998,CWH,CWHvm1,0.67972255,0.5619895,0.6264417,0.61799407,0.5053722,0.63891417,0.5241188,0.464827,85.04,72.05,85.52,86.14,76.01,61.550000000000004,72.87,83.86,-0.451,0.71954364,stable,0,False
51.198838,-126.5642,CWH,CWHvm2,0.63558346,0.9579141,0.54945,0.6453319,0.28957266,0.825068,0.31987536,0.020448,82.99,95.64,82.27,87.09,62.46000000000001,73.85000000000001,60.650000000000006,32.81,-6.809,0.014136905,declining,1,False
53.762895,-132.103218,CWH,CWHvh3,0.047339436,0.03964159,0.022936407,0.048733804,0.057290956,0.119512595,0.19196926,0.013172,31.89,21.58,23.74,40.64,33.76,27.060000000000002,50.29,26.83,0.99083334,0.5484127,stable,0,False
54.05428,-132.599377,CWH,CWHvh3,0.02839711,0.078647114,0.08684834,0.05550094,0.37538713,0.25357303,0.13476315,0.035578,24.529999999999998,30.880000000000003,44.81,42.26,68.5,37.8,43.71,41.199999999999996,2.0557144,0.39875993,stable,0,False
51.372906,-125.662187,CWH,CWHws2,0.13252686,0.14084311,0.06540074,0.10640317,0.1661181,0.34983838,0.09479213,0.027562,48.75,40.129999999999995,39.839999999999996,52.580000000000005,51.339999999999996,44.379999999999995,38.46,37.14,-1.057,0.17886905,stable,0,False
51.716722,-127.728234,CWH,CWHvh2,0.963354,0.8404058,0.47842568,0.8054243,0.90998715,0.97156626,0.674963,0.639037,97.78,87.62,78.57,92.17,94.63000000000001,90.71000000000001,80.43,89.86,-0.75875,0.5484127,stable,1,False
50.24346,-125.344742,CWH,CWHxm2,0.7157753,0.7016527,0.5244195,0.2288608,0.6346109,0.7923447,0.35718262,0.029275,86.33,79.57,80.97,66.42,82.38,70.97,62.82,37.830000000000005,-5.55625,0.031150794,declining,0,False
52.126555,-128.035277,CWH,CWHvh2,0.30300546,0.42443693,0.024402859,0.0029775186,0.11896767,0.6995772,0.14391275,0.251167,65.86,63.68000000000001,24.66,8.649999999999999,45.129999999999995,65.2,44.86,72.63,0.6735714,0.9048611,stable,0,False
52.27576,-127.210924,CWH,CWHms2,0.0025068591,0.0036962142,0.0035604176,0.0020154025,0.0022741433,0.016220775,0.0035548613,0.002775,3.81,3.38,5.52,6.11,3.63,8.64,6.41,9.67,0.83357143,0.031150794,increasing,0,False
51.787829,-128.090243,CWH,CWHvh2,0.99715185,0.98110676,0.9287615,0.99218607,0.9821801,0.9909999,0.99425864,0.965657,99.92999999999999,97.68,96.39999999999999,99.45,98.9,95.89999999999999,99.37,98.74000000000001,-0.12666667,0.5484127,stable,8,True
54.370386,-130.308973,CWH,CWHvh2,0.11070454,0.22697113,0.29254127,0.06947846,0.062495947,0.30713424,0.20229334,0.037508,45.58,48.83,67.78999999999999,45.47,34.93,41.55,51.33,42.0,-0.83675,0.5484127,stable,0,False
52.127956,-127.819087,CWH,CWHvh2,0.018195817,0.043883342,0.033803146,0.008047278,0.015509398,0.025592644,0.024065271,0.007715,19.03,22.88,29.14,17.349999999999998,17.4,12.22,21.560000000000002,20.11,-0.43458334,0.71954364,stable,0,False
50.876118,-126.759417,CWH,CWHvm1,0.012280081,0.049447846,0.010220706,0.013951052,0.028593665,0.021944722,0.0125977015,0.010052,14.87,24.51,13.76,23.47,24.58,11.020000000000001,15.17,23.119999999999997,-0.032083333,1.0,stable,0,False
52.664621,-129.169203,CWH,CWHvh2,0.060451683,0.1652412,0.015562404,0.007560833,0.059524108,0.12090252,0.053010467,0.154096,35.33,42.89,18.82,16.77,34.35,27.229999999999997,30.509999999999998,64.49000000000001,2.8629167,0.9048611,stable,0,False
49.281661,-122.778688,CWH,CWHdm,0.98768544,0.99677855,0.9940187,0.9929041,0.9645494,0.995684,0.949036,0.946798,99.19,99.64,99.7,99.55000000000001,97.77,97.88,95.11,98.05,-0.3425,0.17886905,stable,8,True
51.23747,-125.999996,CWH,CWHvm1,0.0237229,0.055076655,0.0109780915,0.010683728,0.01655313,0.0117904255,0.014071113,0.031868,22.15,25.95,14.46,20.4,18.11,6.81,16.37,39.35,-0.9166667,0.71954364,stable,0,False
55.265295,-132.394524,CWH,CWHvh3,0.45713866,0.050963335,0.055879213,0.18717623,0.23120973,0.4656035,0.18754338,0.658856,74.78,24.91,37.26,62.59,57.809999999999995,51.38,49.8,90.36999999999999,3.9208333,0.71954364,stable,0,False
55.223846,-132.571589,CWH,CWHvh3,0.007885334,0.014613087,0.006795478,0.009283311,0.010463461,0.11965852,0.010094127,0.016272,10.77,11.33,9.719999999999999,19.02,13.5,27.12,13.51,29.4,2.2425,0.031150794,increasing,0,False
52.491582,-126.710592,CWH,CWHws2,0.0072153676,0.006622789,0.009588531,0.0039712302,0.004005841,0.026865235,0.016179865,0.004985,10.02,5.8999999999999995,12.97,10.780000000000001,6.4799999999999995,12.629999999999999,17.7,15.28,1.15375,0.108680554,stable,0,False
53.522819,-132.763546,CWH,CWHvh3,0.029460056,0.09596089,0.017801655,0.016895989,0.046481557,0.10009458,0.0112839015,0.003585,24.98,34.03,20.49,25.91,31.05,24.97,14.360000000000001,11.98,-2.0510714,0.108680554,stable,0,False
50.63966,-124.775153,CWH,CWHvm2,0.050410107,0.08452157,0.012305422,0.08508287,0.14993593,0.60502607,0.195197,0.02057,32.83,32.07,15.72,48.85,49.44,59.589999999999996,50.6,32.940000000000005,3.2028334,0.17886905,stable,0,False
50.893297,-126.070877,CWH,CWHvm2,0.15906064,0.037602562,0.014071736,0.03420189,0.02044047,0.23778458,0.062647246,0.005417,52.16,21.04,17.48,35.61,20.560000000000002,36.84,32.690000000000005,16.18,-1.2166667,0.39875993,stable,0,False
49.272141,-125.019264,CWH,CWHxm1,0.8400723,0.8199454,0.7612236,0.67086023,0.70516044,0.89626545,0.9057754,0.742477,91.82000000000001,86.52,90.46,87.99,85.56,80.53,92.77,92.72,0.039285716,1.0,stable,0,False
53.461115,-132.121213,CWH,CWHvh3,0.12281548,0.31720626,0.09225157,0.030671848,0.60138124,0.23798971,0.12873363,0.025312,47.44,56.16,46.01,34.21,80.57,36.85,43.09,35.97,-1.8232857,0.27509922,stable,0,False
48.803788,-125.066291,CWH,CWHvm1,0.17016128,0.658665,0.6063678,0.2505756,0.43266368,0.47980466,0.5879794,0.022733,53.559999999999995,77.09,84.73,67.88,71.87,52.16,76.22,34.339999999999996,-2.4366071,0.39875993,stable,0,False
55.118003,-131.007528,CWH,CWHvh3,0.040283184,0.038675554,0.008554698,0.0070734266,0.08116883,0.32460538,0.010718495,0.058317,29.49,21.279999999999998,11.82,16.0,38.72,42.69,13.950000000000001,49.13,3.0128572,0.39875993,stable,0,False
48.687752,-123.586602,CDF,CDFmm,0.8685576,0.93688786,0.9852771,0.97510827,0.9519974,0.9946616,0.9802713,0.949314,93.12,94.06,99.00999999999999,98.33,97.04,97.38,97.71,98.17,0.4275,0.27509922,stable,6,True
49.123075,-125.177641,CWH,CWHvm2,0.108073555,0.1355463,0.037742704,0.09005758,0.084644385,0.7934927,0.73719734,0.146465,45.14,39.489999999999995,30.95,49.76,39.410000000000004,71.07,83.42,63.71,5.1605,0.17886905,stable,0,False
50.236653,-124.906988,CWH,CWHvm2,0.112828314,0.05776751,0.02535105,0.16381197,0.06840422,0.71697915,0.63685817,0.018133,45.910000000000004,26.590000000000003,25.180000000000003,60.23,36.26,66.32000000000001,78.52,31.05,3.6526666,0.39875993,stable,0,False
52.952825,-128.910278,CWH,CWHvh2,0.49720937,0.44234753,0.14363396,0.07130729,0.40940514,0.8092569,0.07710974,0.576356,76.95,65.02,54.120000000000005,45.92,70.52000000000001,72.39999999999999,35.67,88.1,0.34142858,1.0,stable,0,False
49.121376,-122.850906,CWH,CWHxm1,0.89330375,0.92440873,0.9718884,0.9189684,0.960407,0.967551,0.9628655,0.91431,94.34,93.14,98.21,96.11,97.53,89.99000000000001,96.13000000000001,97.28999999999999,0.29666665,0.71954364,stable,5,False
49.289679,-123.086272,CWH,CWHdm,0.6245932,0.55489033,0.48014635,0.56927466,0.4593318,0.6313641,0.4510393,0.428376,82.50999999999999,71.63000000000001,78.68,84.08,73.42999999999999,61.1,68.46,82.5,-1.2745,0.5484127,stable,0,False
50.6078,-128.23148,CWH,CWHvh1,0.5306323,0.3521362,0.04626632,0.082269765,0.06042806,0.26758856,0.27275112,0.037448,78.45,58.550000000000004,34.36,48.339999999999996,34.54,38.800000000000004,57.4,41.94,-3.1383333,0.5484127,stable,0,False
50.214353,-125.847033,CWH,CWHmm2,0.14409867,0.06659866,0.02991855,0.012429251,0.1457754,0.6153591,0.77397287,0.18401,50.19,28.549999999999997,27.310000000000002,21.990000000000002,48.86,60.160000000000004,85.28999999999999,67.25999999999999,6.610833,0.17886905,stable,0,False
51.373177,-127.254641,CWH,CWHvm2,0.0046280464,0.008303412,0.0034473585,0.0018676842,0.012513823,0.072119445,0.010039636,0.001231,6.76,7.180000000000001,5.3100000000000005,5.76,15.21,21.51,13.469999999999999,4.075,0.435,0.9048611,stable,0,False
52.396262,-127.5242,CWH,CWHvm1,0.06135516,0.050715566,0.036535278,0.014341337,0.02130219,0.040166784,0.013344182,0.005344,35.57,24.84,30.4,23.79,21.240000000000002,16.05,15.8,16.08,-2.6916666,0.0055059525,declining,0,False
48.535793,-123.931192,CWH,CWHmm2,0.51992136,0.643847,0.78049433,0.33227417,0.77528167,0.9582875,0.5292289,0.427202,77.97,76.3,91.3,73.00999999999999,88.41,88.48,73.17,82.44,-0.28633332,1.0,stable,0,False
50.238795,-124.011261,CWH,CWHvm1,0.68037075,0.90948117,0.35607317,0.79903823,0.7013737,0.97132194,0.6657754,0.755511,85.08,91.94,71.88,91.97,85.33,90.68,79.92,93.08,0.23375,0.5484127,stable,0,False
52.476831,-127.214571,CWH,CWHms2,0.015893558,0.013875093,0.016819946,0.004751458,0.008819584,0.023689184,0.013893668,0.008262,17.61,10.79,19.759999999999998,12.379999999999999,12.07,11.63,16.25,20.91,0.32833335,0.71954364,stable,0,False
50.038984,-122.50646,CWH,CWHds1,0.28613174,0.4333805,0.8140708,0.61285853,0.5078989,0.9387375,0.7218616,0.618298,64.45,64.39,92.4,85.92,76.23,85.48,82.66,89.36,3.125,0.39875993,stable,0,False
50.403449,-125.645724,CWH,CWHxm2,0.09195125,0.051965754,0.032154523,0.027779385,0.032294247,0.13231531,0.017624935,0.004786,42.199999999999996,25.2,28.349999999999998,32.800000000000004,26.11,28.410000000000004,18.42,14.899999999999999,-2.9456666,0.108680554,stable,0,False
49.130106,-123.740457,CDF,CDFmm,0.9196568,0.96866614,0.9792935,0.9869566,0.907,0.99306387,0.9205642,0.723017,95.53,96.6,98.64,99.1,94.38,96.7,93.44,92.15,-0.6393333,0.27509922,stable,5,False
48.687545,-124.160859,CWH,CWHmm1,0.6196216,0.84399295,0.9403158,0.8875832,0.88963586,0.9446415,0.85644007,0.669284,82.31,87.87,96.78,94.97,93.56,86.32,89.77000000000001,90.7,0.42583334,0.9048611,stable,1,False
50.828338,-128.054261,CWH,CWHvh1,0.08021914,0.11121662,0.048236858,0.09373818,0.03174797,0.08900131,0.16408117,0.052503,39.98,36.29,35.04,50.38,25.88,23.599999999999998,47.410000000000004,47.39,-0.38375,0.9048611,stable,0,False
51.192906,-126.684434,CWH,CWHvm1,0.0033566724,0.06175774,0.008677114,0.023371784,0.0048833084,0.09873624,0.01951917,0.004339,5.04,27.42,12.0,30.470000000000002,7.75,24.81,19.45,13.77,0.51575,0.9048611,stable,0,False
53.069225,-132.26873,CWH,CWHvh3,0.008591726,0.01754803,0.012840209,0.011997461,0.009026573,0.025674824,0.0092755165,0.005644,11.450000000000001,13.120000000000001,16.3,21.59,12.19,12.24,12.889999999999999,16.669999999999998,0.2125,0.39875993,stable,0,False
50.463224,-124.982821,CWH,CWHvm2,0.11495647,0.21473761,0.025001617,0.010646889,0.051683877,0.1633827,0.046476547,0.024573,46.25,47.660000000000004,24.97,20.349999999999998,32.46,31.080000000000002,28.71,35.6,-1.6982143,0.71954364,stable,0,False
50.243522,-124.030335,CWH,CWHvm1,0.45716533,0.5748784,0.15508436,0.38505515,0.31044108,0.60881954,0.087862946,0.102407,74.79,72.67,55.52,75.77000000000001,64.2,59.8,37.45,58.269999999999996,-2.9106667,0.108680554,stable,0,False
50.464201,-127.808499,CWH,CWHvm1,0.9247129,0.97078675,0.94629467,0.9437045,0.94659156,0.99571687,0.9900349,0.97007,95.8,96.86,97.00999999999999,97.00999999999999,96.67999999999999,97.89999999999999,98.78,98.82,0.41166666,0.00883974,stable,8,True
55.223879,-132.325482,CWH,CWHvh3,0.0061603943,0.014653235,0.0036567093,0.0013729073,0.004020658,0.036022313,0.008095901,0.031007,8.83,11.34,5.7,4.35,6.529999999999999,15.120000000000001,11.89,38.86,1.86375,0.17886905,stable,0,False
48.619594,-124.009358,CWH,CWHmm2,0.12689051,0.22373061,0.09048571,0.19297193,0.13691579,0.37424394,0.14313193,0.018309,48.02,48.49,45.629999999999995,63.29,47.75,45.989999999999995,44.73,31.16,-1.2275,0.061011903,declining,0,False
48.700196,-124.286168,CWH,CWHmm1,0.047285844,0.15887348,0.084594525,0.14450715,0.09153149,0.22573967,0.11144621,0.007832,31.86,42.18,44.32,57.879999999999995,40.699999999999996,35.709999999999994,40.849999999999994,20.26,-1.2425,0.5484127,stable,0,False
50.661078,-126.602039,CWH,CWHvm1,0.24315308,0.2552699,0.37542298,0.33373705,0.23746885,0.4166299,0.36658376,0.292989,60.92999999999999,51.370000000000005,73.0,73.06,58.43000000000001,48.5,63.36000000000001,75.26,0.501,0.5484127,stable,0,False
51.800642,-127.318408,CWH,CWHvm1,0.10636688,0.20731223,0.050206244,0.036942203,0.15728827,0.17660391,0.10061694,0.022885,44.76,46.87,35.58,36.78,50.449999999999996,32.26,39.26,34.46,-1.2890476,0.39875993,stable,0,False
52.824617,-127.184833,CWH,CWHvm2,0.0004349745,0.0001852971,0.00012623193,0.00019594056,0.00013840814,0.000102314196,0.0002944612,1e-04,0.47000000000000003,0.06,0.09,0.44,0.12,0.02,0.48,0.06999999999999999,-0.007,0.9048611,stable,0,False
52.51858,-128.786726,CWH,CWHvh2,0.1050443,0.12358748,0.008473533,0.0070567382,0.11170008,0.21073127,0.023981107,0.028122,44.5,37.940000000000005,11.73,15.98,44.16,34.760000000000005,21.51,37.37,-0.445,0.71954364,stable,0,False
49.375774,-122.851092,CWH,CWHvm1,0.22895083,0.31701708,0.18214843,0.34676743,0.17728199,0.43162343,0.34649718,0.088134,59.589999999999996,56.15,58.60999999999999,73.72999999999999,52.35999999999999,49.55,62.29,55.730000000000004,-0.56371427,0.5484127,stable,0,False
55.119787,-132.145947,CWH,CWHvh3,0.24805093,0.32871905,0.44961223,0.24977638,0.38526264,0.58723104,0.3052815,0.42632,61.4,56.92,77.05,67.83,69.02000000000001,58.56,59.660000000000004,82.39,1.084,0.5484127,stable,0,False
53.782597,-132.760617,CWH,CWHvh3,0.019574357,0.045249075,0.016077751,0.008836666,0.040977,0.32748228,0.03853134,0.011631,19.85,23.31,19.25,18.52,29.29,42.93,26.61,25.14,1.1523334,0.39875993,stable,0,False
49.887684,-122.087499,CWH,CWHms1,0.2991209,0.110197075,0.16862495,0.15035886,0.11579146,0.57493293,0.11809233,0.022307,65.51,36.11,56.989999999999995,58.620000000000005,44.71,57.96,41.75,34.06,-3.68,0.17886905,stable,0,False
50.117022,-123.094745,CWH,CWHms1,0.10605864,0.19669896,0.1090176,0.15402061,0.10285805,0.92909557,0.48963317,0.097611,44.7,46.04,49.11,59.050000000000004,42.809999999999995,84.28,70.8,57.50999999999999,3.4933333,0.17886905,stable,0,False
50.463761,-122.991068,CWH,CWHds1,0.15947211,0.27698344,0.21638317,0.14112695,0.44489795,0.86377716,0.69432336,0.437268,52.2,53.1,61.95,57.489999999999995,72.64,77.35,81.28,82.89,4.860833,0.0003968254,increasing,0,False
51.208085,-125.699626,CWH,CWHws2,0.00677546,0.02026106,0.017723477,0.02095196,0.014157623,0.118563436,0.029267611,0.002605,9.59,14.41,20.44,28.84,16.43,26.939999999999998,23.7,9.105,1.2625,0.71954364,stable,0,False
50.59373,-125.686318,CWH,CWHvm2,0.018950185,0.0030700779,0.0045873336,0.00080963783,0.004486361,0.026953097,0.01749742,0.009834,19.470000000000002,2.83,6.959999999999999,2.52,7.2700000000000005,12.65,18.35,22.82,2.97575,0.17886905,stable,0,False
48.769408,-124.00645,CWH,CWHmm2,0.123376235,0.5551275,0.23759638,0.13854876,0.28272283,0.79485404,0.29259244,0.116117,47.55,71.64,63.839999999999996,57.199999999999996,61.95,71.16,58.79,60.209999999999994,0.205,1.0,stable,0,False
53.113287,-127.149077,CWH,CWHws2,0.10765535,0.07295277,0.02772934,0.06714825,0.04710653,0.18850894,0.09788269,0.072385,45.04,29.770000000000003,26.46,45.09,31.25,33.19,38.97,52.629999999999995,1.8625,0.27509922,stable,0,False
53.790203,-132.315253,CWH,CWHvh3,0.079321966,0.40722248,0.26807514,0.12312143,0.5988945,0.8119784,0.33832002,0.035899,39.72,62.55,66.21000000000001,54.96,80.45,72.57000000000001,61.79,41.33,1.175,0.9048611,stable,0,False
51.935912,-127.093955,CWH,CWHvm1,0.455471,0.95849663,0.73256105,0.7122391,0.7035967,0.83085394,0.8606822,0.329972,74.71,95.69,89.38000000000001,89.24,85.47,74.35000000000001,90.09,77.64999999999999,-1.5375,0.5484127,stable,1,False
50.022762,-126.50721,CWH,CWHvm2,0.15750584,0.14910914,0.015097714,0.08939187,0.10510074,0.20695561,0.1548226,0.036502,51.89,41.17,18.42,49.63,43.15,34.48,46.23,41.63,-0.84833336,0.71954364,stable,0,False
49.946047,-125.986404,CWH,CWHvm2,0.23964609,0.11443911,0.14804114,0.0385932,0.12402857,0.55696076,0.19232866,0.017183,60.56,36.74,54.620000000000005,37.29,45.85,56.96,50.33,30.17,-1.4,0.5484127,stable,0,False
53.91259,-132.053747,CWH,CWHvh3,0.00756541,0.039166886,0.01437751,0.005860644,0.123135604,0.11848703,0.032288503,0.066408,10.42,21.44,17.72,14.219999999999999,45.739999999999995,26.93,24.779999999999998,51.23,3.411,0.061011903,increasing,0,False
53.587393,-132.139011,CWH,CWHvh3,0.0054141846,0.0037300615,0.005086968,0.0039625503,0.0045602983,0.023769476,0.047274426,0.00214,7.89,3.4299999999999997,7.66,10.75,7.37,11.64,28.92,7.4399999999999995,0.8516667,0.39875993,stable,0,False
54.763644,-130.494771,CWH,CWHvh2,0.08592107,0.014596556,0.18039724,0.00651711,0.09565571,0.15051198,0.11633402,0.066182,41.11,11.32,58.41,15.03,41.5,30.09,41.510000000000005,51.160000000000004,2.5375,0.27509922,stable,0,False
52.647301,-131.615144,CWH,CWHvh3,0.020246346,0.07241008,0.0127045605,0.0066181915,0.014459781,0.39823967,0.1446399,0.117654,20.14,29.709999999999997,16.2,15.21,16.64,47.4,44.97,60.35,5.279333,0.17886905,stable,0,False
51.046318,-127.359702,CWH,CWHvh1,0.32918337,0.46106803,0.61604667,0.27780762,0.42350838,0.48985395,0.5299287,0.360172,67.7,66.27,85.09,69.57,71.24000000000001,52.93,73.19,79.4,1.0908333,0.39875993,stable,0,False
50.266177,-125.898665,CWH,CWHmm1,0.051312838,0.033188228,0.013180555,0.0086324215,0.030833172,0.075474784,0.16305421,0.019438,33.15,19.55,16.55,18.27,25.55,21.91,47.23,32.01,1.91,0.39875993,stable,0,False
49.495373,-123.524766,CWH,CWHvm2,0.11138304,0.019653078,0.011580118,0.039624073,0.019624926,0.2289928,0.041131444,0.033055,45.69,14.16,15.15,37.6,20.080000000000002,36.08,27.36,39.900000000000006,1.9416667,0.5484127,stable,0,False
50.645243,-124.986984,CWH,CWHvm1,0.15921977,0.31595516,0.08202329,0.15645713,0.09803064,0.56243235,0.24065496,0.010552,52.18000000000001,56.089999999999996,43.730000000000004,59.330000000000005,41.949999999999996,57.3,54.730000000000004,23.76,-1.2741667,0.5484127,stable,0,False
53.952703,-132.295764,CWH,CWHvh3,0.014190539,0.026387645,0.0179579,0.005699221,0.02829484,0.124079324,0.02282012,0.055137,16.3,17.0,20.59,13.969999999999999,24.48,27.57,20.94,48.17,2.325,0.031150794,increasing,0,False
55.258025,-132.204437,CWH,CWHvh3,0.1640332,0.08248636,0.26713252,0.016624767,0.026569672,0.7653756,0.023714928,0.236084,52.81,31.680000000000003,66.08000000000001,25.75,23.79,69.28,21.33,71.54,-0.08166666,1.0,stable,0,False
49.889134,-125.329484,CWH,CWHxm1,0.25968727,0.7114458,0.41389945,0.18964246,0.9747678,0.98049015,0.8582754,0.233937,62.239999999999995,80.17,74.97,62.9,98.4,92.7,89.91,71.37,2.03275,0.5484127,stable,1,False
52.835443,-128.500826,CWH,CWHvm1,0.0038930029,0.02590841,0.06342283,0.00097501266,0.0028027056,0.003773418,0.0020501805,0.011913,5.87,16.85,39.31,3.06,4.569999999999999,2.53,3.94,25.46,-0.31833333,0.71954364,stable,0,False
48.641761,-124.071512,CWH,CWHmm1,0.062013157,0.028414417,0.19557422,0.040423043,0.028716315,0.7104385,0.41589713,0.031353,35.730000000000004,17.79,60.0,37.86,24.63,65.92,66.52,39.04,2.1266668,0.17886905,stable,0,False
52.337232,-131.499898,CWH,CWHvh3,0.050412793,0.4289659,0.060956057,0.04639453,0.13388054,0.4303955,0.23781067,0.091554,32.84,64.05999999999999,38.65,39.94,47.36,49.47,54.39000000000001,56.43,3.425,0.061011903,increasing,0,False
52.796077,-128.717022,CWH,CWHvh2,0.014378328,0.13397916,0.109063536,0.009153088,0.057573795,0.48308784,0.020509407,0.033443,16.43,39.31,49.120000000000005,18.88,33.81,52.43,19.99,40.065,0.96,0.39875993,stable,0,False
52.539277,-128.798325,CWH,CWHvh2,0.21086334,0.73081064,0.053363934,0.027211452,0.1090981,0.17875949,0.06469182,0.279573,57.76,81.21000000000001,36.5,32.56,43.730000000000004,32.45,33.040000000000006,74.41,-1.2416667,0.5484127,stable,0,False
51.286905,-126.715954,CWH,CWHvm1,0.60710275,0.8450203,0.5433575,0.40409407,0.124183215,0.8586902,0.17393257,0.294718,81.67,87.94999999999999,81.99,76.78,45.879999999999995,76.94,48.52,75.41,-1.8866667,0.108680554,stable,0,False
49.399037,-123.132127,CWH,CWHvm1,0.64055157,0.655245,0.30684206,0.8330981,0.77860355,0.98624367,0.80337876,0.517025,83.23,76.87,68.66,93.17999999999999,88.52,94.36,86.97,85.92999999999999,0.97291666,0.5484127,stable,0,False
50.560618,-125.485713,CWH,CWHvm1,0.0995202,0.03104715,0.018160367,0.006091121,0.10401767,0.14804064,0.017125634,0.007094,43.519999999999996,18.72,20.76,14.499999999999998,42.93,29.87,18.15,19.085,-0.49375,0.5484127,stable,0,False
53.329735,-129.658348,CWH,CWHvh2,0.2145918,0.10748095,0.15177557,0.0633603,0.22057007,0.13207352,0.072913185,0.029916,58.14,35.74,55.13,44.25,56.95,28.389999999999997,34.82,38.25,-2.3394642,0.27509922,stable,0,False
53.011579,-126.985124,CWH,CWHws2,0.2664681,0.70087665,0.8138444,0.49504963,0.20891094,0.75830436,0.65696764,0.318303,62.86000000000001,79.51,92.38,81.0,55.88999999999999,68.7,79.53,76.92,-0.21383333,1.0,stable,0,False
52.295329,-128.284019,CWH,CWHvh2,0.6471905,0.7566997,0.029634487,0.09918172,0.75233096,0.53812045,0.2849859,0.142597,83.57,82.74000000000001,27.189999999999998,51.51,87.39,55.76,58.26,63.339999999999996,0.0625,1.0,stable,0,False
53.880102,-131.917692,CWH,CWHvh3,0.008902935,0.019128975,0.009112716,0.0087053375,0.030616889,0.066107556,0.025921052,0.025018,11.74,13.889999999999999,12.520000000000001,18.39,25.47,20.599999999999998,22.400000000000002,35.86,2.36,0.0055059525,increasing,0,False
48.576935,-123.787107,CWH,CWHmm1,0.06686355,0.14395662,0.16252476,0.059776444,0.24489222,0.5593065,0.48185092,0.085546,37.09,40.489999999999995,56.42,43.41,59.03,57.120000000000005,70.36,55.269999999999996,3.4425,0.061011903,increasing,0,False
52.474144,-128.738773,CWH,CWHvh2,0.37323967,0.5030447,0.50137556,0.4011038,0.30889526,0.30137753,0.36845276,0.406684,70.37,68.78,79.86,76.62,64.05,41.08,63.519999999999996,81.51,-1.0968333,0.71954364,stable,0,False
49.230278,-122.181852,CWH,CWHvm2,0.42781568,0.9343355,0.7359936,0.6343344,0.75263935,0.9300865,0.728999,0.267232,73.45,93.88,89.60000000000001,86.76,87.41,84.42,83.04,73.65,-1.9416667,0.17886905,stable,0,False
50.675667,-127.625588,CWH,CWHvm1,0.52402747,0.14449279,0.38210312,0.1242371,0.45596942,0.6985755,0.3421998,0.234931,78.14999999999999,40.61,73.38,55.120000000000005,73.22,65.13,61.99,71.43,-0.49333334,0.71954364,stable,0,False
49.99428,-126.910965,CWH,CWHvm1,0.11661488,0.4669268,0.080824606,0.14606872,0.29648525,0.28318527,0.13099818,0.035534,46.51,66.61,43.38,58.02,63.18,39.87,43.33,41.18,-1.249,0.17886905,stable,0,False
50.237999,-125.983482,CWH,CWHvm2,0.24448882,0.30607852,0.13039537,0.13942853,0.14361084,0.54274565,0.10610022,0.104789,61.07,55.42,52.470000000000006,57.3,48.620000000000005,56.11000000000001,40.150000000000006,58.599999999999994,-1.1243334,0.5484127,stable,0,False
